#Projectile Motion Simulation Data
#Validation Type: With Magnus Effect
#Initial Position (m): (0, 0, 5)
#Initial Velocity (m/s): (4, 4, 10)
#Initial Spin (rad/s): (-50, -100, 100)
#Diameter (m): 0.04
#Mass (kg): 0.0027
#Drag Coefficient: 0.5
#Air Density (kg/m^3): 1.27
#Final Time (s): 2.343
#Final Position (m): (3.61747, 4.70591, 0.00373063)

Time,X,Y,Z
0.682,-1.46834,0.476887,4.7781
0.683,-1.4639,0.47371,4.77419
0.684,-1.45943,0.470545,4.7703
0.685,-1.45493,0.467394,4.76642
0.686,-1.45041,0.464257,4.76257
0.687,-1.44587,0.461133,4.75873
0.688,-1.44131,0.458022,4.75491
0.689,-1.43672,0.454925,4.75111
0.69,-1.43211,0.451843,4.74733
0.691,-1.42748,0.448774,4.74356
0.692,-1.42282,0.445719,4.73982
0.693,-1.41815,0.442679,4.73609
0.694,-1.41345,0.439653,4.73238
0.695,-1.40872,0.436641,4.7287
0.696,-1.40398,0.433644,4.72503
0.697,-1.39921,0.430661,4.72137
0.698,-1.39442,0.427693,4.71774
0.699,-1.38961,0.424741,4.71413
0.7,-1.38478,0.421803,4.71053
0.701,-1.37993,0.41888,4.70696
0.702,-1.37506,0.415972,4.7034
0.703,-1.37016,0.41308,4.69986
0.704,-1.36525,0.410203,4.69635
0.705,-1.36031,0.407342,4.69285
0.706,-1.35535,0.404496,4.68937
0.707,-1.35038,0.401667,4.6859
0.708,-1.34538,0.398852,4.68246
0.709,-1.34036,0.396054,4.67904
0.71,-1.33533,0.393272,4.67564
0.711,-1.33027,0.390506,4.67225
0.712,-1.32519,0.387756,4.66889
0.713,-1.3201,0.385023,4.66554
0.714,-1.31498,0.382306,4.66222
0.715,-1.30985,0.379606,4.65891
0.716,-1.3047,0.376922,4.65562
0.717,-1.29953,0.374255,4.65235
0.718,-1.29434,0.371604,4.6491
0.719,-1.28913,0.368971,4.64588
0.72,-1.2839,0.366355,4.64267
0.721,-1.27866,0.363756,4.63948
0.722,-1.27339,0.361174,4.6363
0.723,-1.26811,0.358609,4.63315
0.724,-1.26282,0.356062,4.63002
0.725,-1.2575,0.353532,4.62691
0.726,-1.25217,0.35102,4.62382
0.727,-1.24682,0.348525,4.62074
0.728,-1.24145,0.346048,4.61769
0.729,-1.23607,0.343589,4.61466
0.73,-1.23067,0.341148,4.61164
0.731,-1.22525,0.338725,4.60865
0.732,-1.21982,0.33632,4.60568
0.733,-1.21437,0.333933,4.60272
0.734,-1.20891,0.331565,4.59978
0.735,-1.20343,0.329215,4.59687
0.736,-1.19793,0.326883,4.59397
0.737,-1.19242,0.32457,4.5911
0.738,-1.18689,0.322275,4.58824
0.739,-1.18135,0.319999,4.5854
0.74,-1.17579,0.317742,4.58259
0.741,-1.17022,0.315504,4.57979
0.742,-1.16464,0.313285,4.57701
0.743,-1.15904,0.311084,4.57425
0.744,-1.15342,0.308903,4.57151
0.745,-1.14779,0.306741,4.56879
0.746,-1.14215,0.304598,4.5661
0.747,-1.13649,0.302474,4.56342
0.748,-1.13082,0.30037,4.56076
0.749,-1.12514,0.298285,4.55812
0.75,-1.11944,0.29622,4.5555
0.751,-1.11373,0.294174,4.5529
0.752,-1.10801,0.292148,4.55031
0.753,-1.10227,0.290142,4.54775
0.754,-1.09653,0.288156,4.54521
0.755,-1.09076,0.286189,4.54269
0.756,-1.08499,0.284242,4.54019
0.757,-1.07921,0.282316,4.5377
0.758,-1.07341,0.280409,4.53524
0.759,-1.0676,0.278523,4.5328
0.76,-1.06178,0.276657,4.53037
0.761,-1.05595,0.274811,4.52797
0.762,-1.05011,0.272985,4.52558
0.763,-1.04425,0.27118,4.52322
0.764,-1.03839,0.269395,4.52087
0.765,-1.03251,0.267631,4.51854
0.766,-1.02662,0.265888,4.51624
0.767,-1.02073,0.264165,4.51395
0.768,-1.01482,0.262463,4.51168
0.769,-1.0089,0.260781,4.50943
0.77,-1.00298,0.259121,4.5072
0.771,-0.997039,0.257481,4.50499
0.772,-0.991092,0.255862,4.5028
0.773,-0.985137,0.254264,4.50063
0.774,-0.979172,0.252688,4.49848
0.775,-0.973198,0.251132,4.49634
0.776,-0.967215,0.249598,4.49423
0.777,-0.961223,0.248084,4.49214
0.778,-0.955223,0.246592,4.49006
0.779,-0.949214,0.245122,4.488
0.78,-0.943197,0.243673,4.48597
0.781,-0.937172,0.242245,4.48395
0.782,-0.931139,0.240838,4.48195
0.783,-0.925098,0.239453,4.47997
0.784,-0.91905,0.23809,4.47801
0.785,-0.912994,0.236748,4.47607
0.786,-0.906932,0.235428,4.47415
0.787,-0.900862,0.23413,4.47224
0.788,-0.894785,0.232853,4.47036
0.789,-0.888701,0.231598,4.46849
0.79,-0.882611,0.230365,4.46664
0.791,-0.876515,0.229154,4.46481
0.792,-0.870412,0.227965,4.463
0.793,-0.864303,0.226797,4.46121
0.794,-0.858188,0.225652,4.45944
0.795,-0.852068,0.224529,4.45769
0.796,-0.845942,0.223427,4.45595
0.797,-0.83981,0.222348,4.45423
0.798,-0.833673,0.221291,4.45254
0.799,-0.827532,0.220256,4.45086
0.8,-0.821385,0.219244,4.44919
0.801,-0.815233,0.218253,4.44755
0.802,-0.809077,0.217285,4.44593
0.803,-0.802917,0.21634,4.44432
0.804,-0.796752,0.215416,4.44273
0.805,-0.790583,0.214515,4.44116
0.806,-0.78441,0.213636,4.43961
0.807,-0.778233,0.21278,4.43808
0.808,-0.772053,0.211947,4.43656
0.809,-0.765869,0.211135,4.43506
0.81,-0.759682,0.210347,4.43358
0.811,-0.753492,0.20958,4.43212
0.812,-0.747299,0.208837,4.43068
0.813,-0.741103,0.208116,4.42925
0.814,-0.734905,0.207417,4.42784
0.815,-0.728704,0.206742,4.42645
0.816,-0.7225,0.206089,4.42508
0.817,-0.716295,0.205458,4.42372
0.818,-0.710087,0.204851,4.42238
0.819,-0.703878,0.204266,4.42106
0.82,-0.697667,0.203703,4.41976
0.821,-0.691454,0.203164,4.41847
0.822,-0.68524,0.202648,4.4172
0.823,-0.679025,0.202154,4.41595
0.824,-0.672808,0.201683,4.41472
0.825,-0.666591,0.201235,4.4135
0.826,-0.660373,0.200809,4.4123
0.827,-0.654155,0.200407,4.41112
0.828,-0.647936,0.200028,4.40995
0.829,-0.641716,0.199671,4.4088
0.83,-0.635497,0.199337,4.40767
0.831,-0.629278,0.199027,4.40655
0.832,-0.623058,0.198739,4.40546
0.833,-0.616839,0.198474,4.40437
0.834,-0.610621,0.198232,4.40331
0.835,-0.604403,0.198013,4.40226
0.836,-0.598187,0.197818,4.40123
0.837,-0.591971,0.197645,4.40021
0.838,-0.585756,0.197495,4.39921
0.839,-0.579542,0.197368,4.39823
0.84,-0.57333,0.197264,4.39726
0.841,-0.567119,0.197183,4.39631
0.842,-0.560911,0.197125,4.39537
0.843,-0.554703,0.19709,4.39445
0.844,-0.548498,0.197079,4.39355
0.845,-0.542296,0.19709,4.39266
0.846,-0.536095,0.197124,4.39179
0.847,-0.529897,0.197181,4.39093
0.848,-0.523702,0.197261,4.39009
0.849,-0.517509,0.197365,4.38927
0.85,-0.511319,0.197491,4.38846
0.851,-0.505132,0.19764,4.38766
0.852,-0.498949,0.197813,4.38688
0.853,-0.492768,0.198008,4.38612
0.854,-0.486592,0.198227,4.38537
0.855,-0.480419,0.198468,4.38464
0.856,-0.474249,0.198732,4.38392
0.857,-0.468084,0.19902,4.38322
0.858,-0.461923,0.19933,4.38253
0.859,-0.455765,0.199664,4.38185
0.86,-0.449613,0.20002,4.38119
0.861,-0.443464,0.200399,4.38055
0.862,-0.437321,0.200801,4.37992
0.863,-0.431182,0.201227,4.37931
0.864,-0.425048,0.201675,4.3787
0.865,-0.418919,0.202146,4.37812
0.866,-0.412796,0.20264,4.37755
0.867,-0.406677,0.203157,4.37699
0.868,-0.400564,0.203696,4.37644
0.869,-0.394457,0.204259,4.37591
0.87,-0.388356,0.204844,4.3754
0.871,-0.38226,0.205453,4.3749
0.872,-0.37617,0.206084,4.37441
0.873,-0.370087,0.206738,4.37393
0.874,-0.36401,0.207414,4.37347
0.875,-0.357939,0.208114,4.37302
0.876,-0.351875,0.208836,4.37259
0.877,-0.345818,0.209581,4.37217
0.878,-0.339767,0.210348,4.37176
0.879,-0.333724,0.211139,4.37137
0.88,-0.327687,0.211952,4.37099
0.881,-0.321658,0.212787,4.37062
0.882,-0.315636,0.213645,4.37026
0.883,-0.309622,0.214526,4.36992
0.884,-0.303615,0.215429,4.36959
0.885,-0.297616,0.216355,4.36927
0.886,-0.291625,0.217304,4.36897
0.887,-0.285642,0.218275,4.36868
0.888,-0.279667,0.219268,4.3684
0.889,-0.273701,0.220284,4.36813
0.89,-0.267742,0.221322,4.36788
0.891,-0.261793,0.222383,4.36763
0.892,-0.255852,0.223466,4.3674
0.893,-0.249919,0.224571,4.36718
0.894,-0.243996,0.225699,4.36698
0.895,-0.238081,0.226848,4.36678
0.896,-0.232176,0.22802,4.3666
0.897,-0.22628,0.229215,4.36642
0.898,-0.220394,0.230431,4.36626
0.899,-0.214517,0.23167,4.36612
0.9,-0.208649,0.23293,4.36598
0.901,-0.202792,0.234213,4.36585
0.902,-0.196944,0.235518,4.36574
0.903,-0.191106,0.236844,4.36563
0.904,-0.185278,0.238193,4.36554
0.905,-0.179461,0.239563,4.36545
0.906,-0.173654,0.240956,4.36538
0.907,-0.167857,0.24237,4.36532
0.908,-0.162071,0.243806,4.36527
0.909,-0.156296,0.245264,4.36523
0.91,-0.150531,0.246744,4.3652
0.911,-0.144778,0.248245,4.36518
0.912,-0.139035,0.249768,4.36517
0.913,-0.133304,0.251312,4.36517
0.914,-0.127584,0.252878,4.36518
0.915,-0.121875,0.254466,4.3652
0.916,-0.116178,0.256075,4.36523
0.917,-0.110492,0.257705,4.36527
0.918,-0.104818,0.259357,4.36532
0.919,-0.0991558,0.26103,4.36538
0.92,-0.0935055,0.262724,4.36545
0.921,-0.0878673,0.26444,4.36553
0.922,-0.0822412,0.266177,4.36561
0.923,-0.0766274,0.267934,4.36571
0.924,-0.0710259,0.269714,4.36582
0.925,-0.0654369,0.271514,4.36593
0.926,-0.0598604,0.273335,4.36605
0.927,-0.0542966,0.275177,4.36618
0.928,-0.0487455,0.27704,4.36632
0.929,-0.0432073,0.278923,4.36647
0.93,-0.0376821,0.280828,4.36663
0.931,-0.0321699,0.282753,4.36679
0.932,-0.026671,0.284699,4.36697
0.933,-0.0211853,0.286666,4.36715
0.934,-0.0157129,0.288653,4.36734
0.935,-0.010254,0.290661,4.36753
0.936,-0.00480872,0.292689,4.36774
0.937,0.000622932,0.294738,4.36795
0.938,0.00604083,0.296807,4.36817
0.939,0.0114449,0.298896,4.3684
0.94,0.016835,0.301006,4.36864
0.941,0.022211,0.303135,4.36888
0.942,0.027573,0.305285,4.36913
0.943,0.0329207,0.307455,4.36939
0.944,0.038254,0.309645,4.36965
0.945,0.043573,0.311855,4.36992
0.946,0.0488775,0.314085,4.3702
0.947,0.0541674,0.316335,4.37048
0.948,0.0594426,0.318605,4.37077
0.949,0.064703,0.320894,4.37107
0.95,0.0699486,0.323203,4.37137
0.951,0.0751792,0.325531,4.37168
0.952,0.0803948,0.327879,4.372
0.953,0.0855953,0.330247,4.37232
0.954,0.0907806,0.332634,4.37265
0.955,0.0959507,0.33504,4.37298
0.956,0.101105,0.337465,4.37332
0.957,0.106245,0.33991,4.37366
0.958,0.111368,0.342374,4.37402
0.959,0.116476,0.344857,4.37437
0.96,0.121569,0.347359,4.37473
0.961,0.126645,0.34988,4.3751
0.962,0.131706,0.35242,4.37547
0.963,0.136751,0.354979,4.37585
0.964,0.14178,0.357556,4.37623
0.965,0.146792,0.360152,4.37661
0.966,0.151789,0.362767,4.377
0.967,0.156769,0.365401,4.3774
0.968,0.161733,0.368052,4.3778
0.969,0.166681,0.370723,4.3782
0.97,0.171612,0.373411,4.37861
0.971,0.176527,0.376118,4.37902
0.972,0.181425,0.378843,4.37944
0.973,0.186306,0.381586,4.37986
0.974,0.191171,0.384347,4.38029
0.975,0.196019,0.387126,4.38071
0.976,0.20085,0.389924,4.38115
0.977,0.205664,0.392738,4.38158
0.978,0.210461,0.395571,4.38202
0.979,0.215241,0.398422,4.38246
0.98,0.220004,0.40129,4.38291
0.981,0.224749,0.404175,4.38335
0.982,0.229478,0.407078,4.38381
0.983,0.234189,0.409998,4.38426
0.984,0.238882,0.412936,4.38472
0.985,0.243558,0.415891,4.38518
0.986,0.248217,0.418863,4.38564
0.987,0.252858,0.421852,4.3861
0.988,0.257481,0.424859,4.38657
0.989,0.262087,0.427882,4.38704
0.99,0.266675,0.430922,4.38751
0.991,0.271245,0.433978,4.38798
0.992,0.275797,0.437052,4.38846
0.993,0.280331,0.440142,4.38894
0.994,0.284848,0.443248,4.38941
0.995,0.289346,0.446372,4.38989
0.996,0.293826,0.449511,4.39038
0.997,0.298288,0.452667,4.39086
0.998,0.302732,0.455839,4.39134
0.999,0.307157,0.459027,4.39183
1,0.311565,0.462231,4.39232
1.001,0.315954,0.465451,4.3928
1.002,0.320324,0.468687,4.39329
1.003,0.324676,0.471939,4.39378
1.004,0.32901,0.475206,4.39427
1.005,0.333325,0.478489,4.39476
1.006,0.337621,0.481788,4.39525
1.007,0.341899,0.485102,4.39574
1.008,0.346158,0.488432,4.39623
1.009,0.350399,0.491777,4.39673
1.01,0.35462,0.495137,4.39722
1.011,0.358823,0.498512,4.39771
1.012,0.363007,0.501902,4.3982
1.013,0.367172,0.505308,4.39869
1.014,0.371318,0.508728,4.39918
1.015,0.375445,0.512163,4.39967
1.016,0.379554,0.515612,4.40016
1.017,0.383643,0.519077,4.40065
1.018,0.387713,0.522555,4.40114
1.019,0.391764,0.526049,4.40162
1.02,0.395796,0.529556,4.40211
1.021,0.399808,0.533078,4.4026
1.022,0.403802,0.536614,4.40308
1.023,0.407776,0.540164,4.40356
1.024,0.411731,0.543729,4.40404
1.025,0.415666,0.547307,4.40452
1.026,0.419582,0.550899,4.405
1.027,0.423479,0.554504,4.40547
1.028,0.427356,0.558124,4.40595
1.029,0.431214,0.561757,4.40642
1.03,0.435053,0.565403,4.40689
1.031,0.438872,0.569063,4.40736
1.032,0.442671,0.572736,4.40782
1.033,0.446451,0.576422,4.40829
1.034,0.450211,0.580121,4.40875
1.035,0.453952,0.583834,4.4092
1.036,0.457673,0.587559,4.40966
1.037,0.461375,0.591297,4.41011
1.038,0.465057,0.595048,4.41056
1.039,0.468719,0.598812,4.41101
1.04,0.472361,0.602588,4.41145
1.041,0.475984,0.606376,4.41189
1.042,0.479587,0.610177,4.41233
1.043,0.48317,0.613991,4.41276
1.044,0.486734,0.617816,4.41319
1.045,0.490277,0.621654,4.41362
1.046,0.493801,0.625503,4.41404
1.047,0.497305,0.629365,4.41446
1.048,0.500789,0.633238,4.41488
1.049,0.504254,0.637123,4.41529
1.05,0.507698,0.64102,4.4157
1.051,0.511123,0.644928,4.4161
1.052,0.514527,0.648848,4.4165
1.053,0.517912,0.652779,4.41689
1.054,0.521277,0.656721,4.41728
1.055,0.524622,0.660675,4.41767
1.056,0.527947,0.664639,4.41805
1.057,0.531252,0.668615,4.41842
1.058,0.534537,0.672601,4.4188
1.059,0.537802,0.676598,4.41916
1.06,0.541048,0.680606,4.41952
1.061,0.544273,0.684624,4.41988
1.062,0.547478,0.688653,4.42023
1.063,0.550664,0.692693,4.42057
1.064,0.553829,0.696742,4.42091
1.065,0.556975,0.700802,4.42125
1.066,0.5601,0.704872,4.42158
1.067,0.563206,0.708952,4.4219
1.068,0.566291,0.713042,4.42222
1.069,0.569357,0.717142,4.42253
1.07,0.572402,0.721251,4.42283
1.071,0.575428,0.72537,4.42313
1.072,0.578434,0.729499,4.42342
1.073,0.58142,0.733637,4.42371
1.074,0.584385,0.737784,4.42399
1.075,0.587331,0.741941,4.42426
1.076,0.590257,0.746107,4.42453
1.077,0.593163,0.750282,4.42479
1.078,0.596049,0.754466,4.42504
1.079,0.598915,0.758658,4.42529
1.08,0.601762,0.76286,4.42553
1.081,0.604588,0.76707,4.42576
1.082,0.607394,0.771288,4.42598
1.083,0.610181,0.775516,4.4262
1.084,0.612948,0.779751,4.42641
1.085,0.615695,0.783995,4.42662
1.086,0.618422,0.788247,4.42681
1.087,0.621129,0.792507,4.427
1.088,0.623816,0.796775,4.42718
1.089,0.626484,0.80105,4.42735
1.09,0.629132,0.805334,4.42752
1.091,0.63176,0.809625,4.42768
1.092,0.634368,0.813924,4.42782
1.093,0.636957,0.818231,4.42797
1.094,0.639526,0.822544,4.4281
1.095,0.642075,0.826866,4.42822
1.096,0.644605,0.831194,4.42834
1.097,0.647115,0.835529,4.42844
1.098,0.649605,0.839872,4.42854
1.099,0.652076,0.844221,4.42863
1.1,0.654527,0.848577,4.42872
1.101,0.656958,0.85294,4.42879
1.102,0.659371,0.857309,4.42885
1.103,0.661763,0.861685,4.42891
1.104,0.664136,0.866067,4.42895
1.105,0.66649,0.870456,4.42899
1.106,0.668824,0.87485,4.42902
1.107,0.671139,0.879251,4.42903
1.108,0.673435,0.883658,4.42904
1.109,0.675711,0.888071,4.42904
1.11,0.677968,0.89249,4.42903
1.111,0.680205,0.896914,4.42901
1.112,0.682424,0.901344,4.42898
1.113,0.684623,0.905779,4.42894
1.114,0.686803,0.91022,4.42889
1.115,0.688964,0.914666,4.42883
1.116,0.691105,0.919118,4.42876
1.117,0.693228,0.923574,4.42868
1.118,0.695332,0.928036,4.42859
1.119,0.697416,0.932503,4.42849
1.12,0.699482,0.936974,4.42838
1.121,0.701529,0.94145,4.42826
1.122,0.703557,0.945931,4.42813
1.123,0.705566,0.950416,4.42798
1.124,0.707556,0.954906,4.42783
1.125,0.709527,0.9594,4.42767
1.126,0.71148,0.963898,4.42749
1.127,0.713414,0.968401,4.42731
1.128,0.715329,0.972907,4.42711
1.129,0.717226,0.977418,4.4269
1.13,0.719104,0.981932,4.42668
1.131,0.720964,0.98645,4.42645
1.132,0.722805,0.990972,4.42621
1.133,0.724628,0.995497,4.42596
1.134,0.726432,1.00003,4.4257
1.135,0.728218,1.00456,4.42542
1.136,0.729986,1.00909,4.42513
1.137,0.731735,1.01363,4.42484
1.138,0.733466,1.01817,4.42453
1.139,0.73518,1.02272,4.4242
1.14,0.736875,1.02727,4.42387
1.141,0.738552,1.03182,4.42352
1.142,0.740211,1.03637,4.42317
1.143,0.741852,1.04093,4.4228
1.144,0.743475,1.04548,4.42241
1.145,0.74508,1.05004,4.42202
1.146,0.746668,1.05461,4.42161
1.147,0.748237,1.05917,4.42119
1.148,0.74979,1.06374,4.42076
1.149,0.751324,1.06831,4.42032
1.15,0.752841,1.07288,4.41986
1.151,0.75434,1.07745,4.41939
1.152,0.755822,1.08203,4.41891
1.153,0.757287,1.08661,4.41842
1.154,0.758734,1.09118,4.41791
1.155,0.760164,1.09576,4.41739
1.156,0.761577,1.10034,4.41686
1.157,0.762972,1.10493,4.41631
1.158,0.76435,1.10951,4.41575
1.159,0.765712,1.11409,4.41518
1.16,0.767056,1.11868,4.4146
1.161,0.768384,1.12327,4.414
1.162,0.769694,1.12785,4.41339
1.163,0.770988,1.13244,4.41276
1.164,0.772265,1.13703,4.41213
1.165,0.773525,1.14162,4.41147
1.166,0.774769,1.14621,4.41081
1.167,0.775996,1.1508,4.41013
1.168,0.777207,1.15539,4.40944
1.169,0.778401,1.15998,4.40873
1.17,0.779579,1.16457,4.40801
1.171,0.780741,1.16916,4.40728
1.172,0.781886,1.17375,4.40653
1.173,0.783015,1.17834,4.40577
1.174,0.784129,1.18293,4.40499
1.175,0.785226,1.18752,4.4042
1.176,0.786307,1.1921,4.4034
1.177,0.787372,1.19669,4.40258
1.178,0.788422,1.20128,4.40175
1.179,0.789456,1.20587,4.40091
1.18,0.790474,1.21045,4.40005
1.181,0.791477,1.21504,4.39917
1.182,0.792464,1.21962,4.39828
1.183,0.793436,1.2242,4.39738
1.184,0.794392,1.22879,4.39646
1.185,0.795333,1.23337,4.39553
1.186,0.796259,1.23795,4.39458
1.187,0.797169,1.24252,4.39362
1.188,0.798065,1.2471,4.39264
1.189,0.798945,1.25167,4.39165
1.19,0.799811,1.25625,4.39065
1.191,0.800662,1.26082,4.38963
1.192,0.801498,1.26539,4.38859
1.193,0.802319,1.26995,4.38754
1.194,0.803126,1.27452,4.38648
1.195,0.803918,1.27908,4.3854
1.196,0.804696,1.28364,4.3843
1.197,0.80546,1.2882,4.38319
1.198,0.806209,1.29275,4.38206
1.199,0.806944,1.29731,4.38092
1.2,0.807665,1.30186,4.37977
1.201,0.808371,1.30641,4.3786
1.202,0.809064,1.31095,4.37741
1.203,0.809743,1.31549,4.37621
1.204,0.810408,1.32003,4.37499
1.205,0.81106,1.32457,4.37376
1.206,0.811698,1.3291,4.37251
1.207,0.812322,1.33363,4.37125
1.208,0.812933,1.33816,4.36997
1.209,0.81353,1.34268,4.36868
1.21,0.814114,1.3472,4.36737
1.211,0.814685,1.35172,4.36604
1.212,0.815243,1.35623,4.3647
1.213,0.815787,1.36074,4.36334
1.214,0.816319,1.36525,4.36197
1.215,0.816838,1.36975,4.36058
1.216,0.817344,1.37425,4.35918
1.217,0.817838,1.37874,4.35776
1.218,0.818319,1.38323,4.35632
1.219,0.818787,1.38772,4.35487
1.22,0.819243,1.3922,4.3534
1.221,0.819687,1.39668,4.35192
1.222,0.820118,1.40115,4.35042
1.223,0.820537,1.40562,4.34891
1.224,0.820944,1.41009,4.34737
1.225,0.821339,1.41454,4.34583
1.226,0.821723,1.419,4.34426
1.227,0.822094,1.42345,4.34268
1.228,0.822454,1.4279,4.34109
1.229,0.822802,1.43234,4.33948
1.23,0.823139,1.43677,4.33785
1.231,0.823464,1.4412,4.3362
1.232,0.823778,1.44563,4.33454
1.233,0.824081,1.45005,4.33287
1.234,0.824373,1.45446,4.33117
1.235,0.824653,1.45887,4.32946
1.236,0.824923,1.46327,4.32774
1.237,0.825181,1.46767,4.326
1.238,0.825429,1.47207,4.32424
1.239,0.825667,1.47645,4.32246
1.24,0.825894,1.48083,4.32067
1.241,0.82611,1.48521,4.31886
1.242,0.826316,1.48958,4.31704
1.243,0.826511,1.49394,4.3152
1.244,0.826697,1.4983,4.31334
1.245,0.826872,1.50265,4.31147
1.246,0.827037,1.507,4.30958
1.247,0.827193,1.51134,4.30767
1.248,0.827339,1.51567,4.30575
1.249,0.827475,1.52,4.30381
1.25,0.827601,1.52432,4.30185
1.251,0.827718,1.52864,4.29988
1.252,0.827825,1.53294,4.29789
1.253,0.827924,1.53724,4.29589
1.254,0.828013,1.54154,4.29386
1.255,0.828093,1.54583,4.29182
1.256,0.828163,1.55011,4.28977
1.257,0.828225,1.55438,4.2877
1.258,0.828279,1.55865,4.28561
1.259,0.828323,1.56291,4.2835
1.26,0.828359,1.56716,4.28138
1.261,0.828386,1.57141,4.27924
1.262,0.828405,1.57565,4.27708
1.263,0.828416,1.57988,4.27491
1.264,0.828419,1.5841,4.27272
1.265,0.828413,1.58832,4.27052
1.266,0.8284,1.59253,4.26829
1.267,0.828378,1.59673,4.26605
1.268,0.828349,1.60092,4.2638
1.269,0.828312,1.60511,4.26152
1.27,0.828268,1.60929,4.25923
1.271,0.828216,1.61346,4.25693
1.272,0.828156,1.61762,4.2546
1.273,0.82809,1.62178,4.25227
1.274,0.828016,1.62593,4.24991
1.275,0.827935,1.63007,4.24754
1.276,0.827847,1.6342,4.24515
1.277,0.827753,1.63832,4.24274
1.278,0.827651,1.64244,4.24031
1.279,0.827543,1.64655,4.23787
1.28,0.827429,1.65064,4.23542
1.281,0.827308,1.65474,4.23294
1.282,0.82718,1.65882,4.23045
1.283,0.827047,1.66289,4.22795
1.284,0.826907,1.66696,4.22542
1.285,0.826762,1.67101,4.22288
1.286,0.82661,1.67506,4.22032
1.287,0.826453,1.6791,4.21775
1.288,0.826289,1.68313,4.21516
1.289,0.826121,1.68716,4.21255
1.29,0.825947,1.69117,4.20993
1.291,0.825767,1.69518,4.20729
1.292,0.825582,1.69917,4.20463
1.293,0.825392,1.70316,4.20196
1.294,0.825197,1.70714,4.19927
1.295,0.824997,1.71111,4.19656
1.296,0.824792,1.71507,4.19383
1.297,0.824582,1.71902,4.19109
1.298,0.824368,1.72296,4.18834
1.299,0.824149,1.72689,4.18556
1.3,0.823926,1.73082,4.18277
1.301,0.823699,1.73473,4.17997
1.302,0.823467,1.73863,4.17714
1.303,0.823231,1.74253,4.1743
1.304,0.822991,1.74642,4.17145
1.305,0.822747,1.75029,4.16857
1.306,0.8225,1.75416,4.16568
1.307,0.822248,1.75802,4.16278
1.308,0.821994,1.76187,4.15986
1.309,0.821735,1.7657,4.15692
1.31,0.821474,1.76953,4.15396
1.311,0.821209,1.77335,4.15099
1.312,0.820941,1.77716,4.148
1.313,0.82067,1.78096,4.145
1.314,0.820396,1.78475,4.14198
1.315,0.820119,1.78853,4.13894
1.316,0.819839,1.7923,4.13589
1.317,0.819557,1.79606,4.13282
1.318,0.819272,1.79981,4.12973
1.319,0.818985,1.80355,4.12663
1.32,0.818696,1.80728,4.12351
1.321,0.818404,1.811,4.12038
1.322,0.818111,1.81471,4.11723
1.323,0.817815,1.81841,4.11406
1.324,0.817518,1.82209,4.11088
1.325,0.817219,1.82577,4.10768
1.326,0.816918,1.82944,4.10447
1.327,0.816615,1.8331,4.10123
1.328,0.816311,1.83675,4.09799
1.329,0.816006,1.84039,4.09473
1.33,0.8157,1.84401,4.09145
1.331,0.815392,1.84763,4.08815
1.332,0.815084,1.85124,4.08484
1.333,0.814774,1.85483,4.08152
1.334,0.814464,1.85842,4.07817
1.335,0.814153,1.86199,4.07482
1.336,0.813841,1.86556,4.07144
1.337,0.813529,1.86911,4.06805
1.338,0.813217,1.87265,4.06465
1.339,0.812904,1.87619,4.06123
1.34,0.812592,1.87971,4.05779
1.341,0.812279,1.88322,4.05434
1.342,0.811966,1.88672,4.05087
1.343,0.811653,1.89021,4.04739
1.344,0.811341,1.89369,4.04389
1.345,0.811028,1.89715,4.04038
1.346,0.810717,1.90061,4.03685
1.347,0.810406,1.90406,4.0333
1.348,0.810095,1.90749,4.02974
1.349,0.809786,1.91092,4.02617
1.35,0.809477,1.91433,4.02258
1.351,0.809169,1.91773,4.01897
1.352,0.808863,1.92113,4.01535
1.353,0.808557,1.92451,4.01171
1.354,0.808253,1.92788,4.00806
1.355,0.80795,1.93124,4.0044
1.356,0.807649,1.93458,4.00072
1.357,0.807349,1.93792,3.99702
1.358,0.807051,1.94125,3.99331
1.359,0.806755,1.94456,3.98958
1.36,0.806461,1.94786,3.98584
1.361,0.806169,1.95116,3.98209
1.362,0.805879,1.95444,3.97832
1.363,0.805591,1.95771,3.97453
1.364,0.805305,1.96097,3.97073
1.365,0.805022,1.96421,3.96692
1.366,0.804742,1.96745,3.96309
1.367,0.804464,1.97068,3.95924
1.368,0.804189,1.97389,3.95539
1.369,0.803916,1.97709,3.95151
1.37,0.803647,1.98028,3.94763
1.371,0.80338,1.98347,3.94373
1.372,0.803117,1.98663,3.93981
1.373,0.802857,1.98979,3.93588
1.374,0.8026,1.99294,3.93194
1.375,0.802347,1.99608,3.92798
1.376,0.802097,1.9992,3.92401
1.377,0.801851,2.00231,3.92002
1.378,0.801609,2.00541,3.91602
1.379,0.80137,2.0085,3.912
1.38,0.801135,2.01158,3.90798
1.381,0.800905,2.01465,3.90393
1.382,0.800678,2.01771,3.89988
1.383,0.800456,2.02075,3.89581
1.384,0.800238,2.02379,3.89172
1.385,0.800024,2.02681,3.88763
1.386,0.799815,2.02982,3.88352
1.387,0.799611,2.03282,3.87939
1.388,0.799411,2.03581,3.87525
1.389,0.799216,2.03879,3.8711
1.39,0.799026,2.04175,3.86694
1.391,0.798841,2.04471,3.86276
1.392,0.798661,2.04765,3.85857
